surface_class,rent_min,rent_avg,rent_max,post_code,insee_code,city_label
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78660,78478,Paray-Douaville
3,pour communiquer des données fiables,,pour communiquer des données fiables,78660,78478,Paray-Douaville
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,78230,78481,Le Pecq
2,750, 914,1150,78230,78481,Le Pecq
3,750,,1150,78230,78481,Le Pecq
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78200,78484,Perdreauville
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78200,78484,Perdreauville
3,pour communiquer des données fiables,,pour communiquer des données fiables,78200,78484,Perdreauville
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,78610,78486,Le Perray-en-Yvelines
2,670, 758,800,78610,78486,Le Perray-en-Yvelines
3,670,,800,78610,78486,Le Perray-en-Yvelines
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,78370,78490,Plaisir
2,700, 829,985,78370,78490,Plaisir
3,700,,985,78370,78490,Plaisir
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78125,78497,Poigny-la-Forêt
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78125,78497,Poigny-la-Forêt
3,pour communiquer des données fiables,,pour communiquer des données fiables,78125,78497,Poigny-la-Forêt
1,700, 750,800,78300,78498,Poissy
2,700, 893,1110,78300,78498,Poissy
3,700,,1110,78300,78498,Poissy
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78730,78499,Ponthévrard
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78730,78499,Ponthévrard
3,pour communiquer des données fiables,,pour communiquer des données fiables,78730,78499,Ponthévrard
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78440,78501,Porcheville
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78440,78501,Porcheville
3,pour communiquer des données fiables,,pour communiquer des données fiables,78440,78501,Porcheville
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,78560,78502,Le Port-Marly
2,740, 905,1125,78560,78502,Le Port-Marly
3,740,,1125,78560,78502,Le Port-Marly
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78270,78503,Port-Villez
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78270,78503,Port-Villez
3,pour communiquer des données fiables,,pour communiquer des données fiables,78270,78503,Port-Villez
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78910,78505,Prunay-le-Temple
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78910,78505,Prunay-le-Temple
3,pour communiquer des données fiables,,pour communiquer des données fiables,78910,78505,Prunay-le-Temple
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78660,78506,Prunay-en-Yvelines
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78660,78506,Prunay-en-Yvelines
3,pour communiquer des données fiables,,pour communiquer des données fiables,78660,78506,Prunay-en-Yvelines
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,78940,78513,La Queue-les-Yvelines
2,650, 1017,1200,78940,78513,La Queue-les-Yvelines
3,650,,1200,78940,78513,La Queue-les-Yvelines
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78125,78516,Raizeux
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78125,78516,Raizeux
3,pour communiquer des données fiables,,pour communiquer des données fiables,78125,78516,Raizeux
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,78120,78517,Rambouillet
2,590, 754,910,78120,78517,Rambouillet
3,750, 803,850,78120,78517,Rambouillet
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78590,78518,Rennemoulin
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78590,78518,Rennemoulin
3,pour communiquer des données fiables,,pour communiquer des données fiables,78590,78518,Rennemoulin
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78550,78520,Richebourg
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78550,78520,Richebourg
3,pour communiquer des données fiables,,pour communiquer des données fiables,78550,78520,Richebourg
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78730,78522,Rochefort-en-Yvelines
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78730,78522,Rochefort-en-Yvelines
3,pour communiquer des données fiables,,pour communiquer des données fiables,78730,78522,Rochefort-en-Yvelines
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78150,78524,Rocquencourt
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78150,78524,Rocquencourt
3,pour communiquer des données fiables,,pour communiquer des données fiables,78150,78524,Rocquencourt
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78270,78528,Rolleboise
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78270,78528,Rolleboise
3,pour communiquer des données fiables,,pour communiquer des données fiables,78270,78528,Rolleboise
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78790,78530,Rosay
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78790,78530,Rosay
3,pour communiquer des données fiables,,pour communiquer des données fiables,78790,78530,Rosay
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,78710,78531,Rosny-sur-Seine
2,600, 666,730,78710,78531,Rosny-sur-Seine
3,600,,730,78710,78531,Rosny-sur-Seine
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78440,78536,Sailly
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78440,78536,Sailly
3,pour communiquer des données fiables,,pour communiquer des données fiables,78440,78536,Sailly
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,78730,78537,Saint-Arnoult-en-Yvelines
2,650, 710,763,78730,78537,Saint-Arnoult-en-Yvelines
3,650,,763,78730,78537,Saint-Arnoult-en-Yvelines
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,78210,78545,Saint-Cyr-l'École
2,720, 910,1240,78210,78545,Saint-Cyr-l'École
3,850, 910,980,78210,78545,Saint-Cyr-l'École
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78720,78548,Saint-Forget
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78720,78548,Saint-Forget
3,pour communiquer des données fiables,,pour communiquer des données fiables,78720,78548,Saint-Forget
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78640,78550,Saint-Germain-de-la-Grange
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78640,78550,Saint-Germain-de-la-Grange
3,pour communiquer des données fiables,,pour communiquer des données fiables,78640,78550,Saint-Germain-de-la-Grange
1,680, 797,990,78100,78551,Saint-Germain-en-Laye
2,850, 1065,1375,78100,78551,Saint-Germain-en-Laye
3,940, 1008,1070,78100,78551,Saint-Germain-en-Laye
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78125,78557,Saint-Hilarion
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78125,78557,Saint-Hilarion
3,pour communiquer des données fiables,,pour communiquer des données fiables,78125,78557,Saint-Hilarion
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78980,78558,Saint-Illiers-la-Ville
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78980,78558,Saint-Illiers-la-Ville
3,pour communiquer des données fiables,,pour communiquer des données fiables,78980,78558,Saint-Illiers-la-Ville
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78980,78559,Saint-Illiers-le-Bois
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78980,78559,Saint-Illiers-le-Bois
3,pour communiquer des données fiables,,pour communiquer des données fiables,78980,78559,Saint-Illiers-le-Bois
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78470,78561,Saint-Lambert
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78470,78561,Saint-Lambert
3,pour communiquer des données fiables,,pour communiquer des données fiables,78470,78561,Saint-Lambert
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78610,78562,Saint-Léger-en-Yvelines
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78610,78562,Saint-Léger-en-Yvelines
3,pour communiquer des données fiables,,pour communiquer des données fiables,78610,78562,Saint-Léger-en-Yvelines
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78660,78564,Saint-Martin-de-Bréthencourt
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78660,78564,Saint-Martin-de-Bréthencourt
3,pour communiquer des données fiables,,pour communiquer des données fiables,78660,78564,Saint-Martin-de-Bréthencourt
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78790,78565,Saint-Martin-des-Champs
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78790,78565,Saint-Martin-des-Champs
3,pour communiquer des données fiables,,pour communiquer des données fiables,78790,78565,Saint-Martin-des-Champs
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,78520,78567,Saint-Martin-la-Garenne
2,670, 743,780,78520,78567,Saint-Martin-la-Garenne
3,670,,780,78520,78567,Saint-Martin-la-Garenne
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78730,78569,Sainte-Mesme
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78730,78569,Sainte-Mesme
3,pour communiquer des données fiables,,pour communiquer des données fiables,78730,78569,Sainte-Mesme
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78860,78571,Saint-Nom-la-Bretèche
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78860,78571,Saint-Nom-la-Bretèche
3,pour communiquer des données fiables,,pour communiquer des données fiables,78860,78571,Saint-Nom-la-Bretèche
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78470,78575,Saint-Rémy-lès-Chevreuse
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78470,78575,Saint-Rémy-lès-Chevreuse
3,pour communiquer des données fiables,,pour communiquer des données fiables,78470,78575,Saint-Rémy-lès-Chevreuse
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78690,78576,Saint-Rémy-l'Honoré
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78690,78576,Saint-Rémy-l'Honoré
3,pour communiquer des données fiables,,pour communiquer des données fiables,78690,78576,Saint-Rémy-l'Honoré
1,675, 758,870,78500,78586,Sartrouville
2,710, 880,1120,78500,78586,Sartrouville
3,710,,1120,78500,78586,Sartrouville
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78650,78588,Saulx-Marchais
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78650,78588,Saulx-Marchais
3,pour communiquer des données fiables,,pour communiquer des données fiables,78650,78588,Saulx-Marchais
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78720,78590,Senlisse
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78720,78590,Senlisse
3,pour communiquer des données fiables,,pour communiquer des données fiables,78720,78590,Senlisse
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,78790,78591,Septeuil
2,610, 653,690,78790,78591,Septeuil
3,610,,690,78790,78591,Septeuil
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78200,78597,Soindres
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78200,78597,Soindres
3,pour communiquer des données fiables,,pour communiquer des données fiables,78200,78597,Soindres
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78120,78601,Sonchamp
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78120,78601,Sonchamp
3,pour communiquer des données fiables,,pour communiquer des données fiables,78120,78601,Sonchamp
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78910,78605,Tacoignières
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78910,78605,Tacoignières
3,pour communiquer des données fiables,,pour communiquer des données fiables,78910,78605,Tacoignières
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78113,78606,Le Tartre-Gaudran
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78113,78606,Le Tartre-Gaudran
3,pour communiquer des données fiables,,pour communiquer des données fiables,78113,78606,Le Tartre-Gaudran
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78980,78608,Le Tertre-Saint-Denis
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78980,78608,Le Tertre-Saint-Denis
3,pour communiquer des données fiables,,pour communiquer des données fiables,78980,78608,Le Tertre-Saint-Denis
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78250,78609,Tessancourt-sur-Aubette
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78250,78609,Tessancourt-sur-Aubette
3,pour communiquer des données fiables,,pour communiquer des données fiables,78250,78609,Tessancourt-sur-Aubette
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78850,78615,Thiverval-Grignon
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78850,78615,Thiverval-Grignon
3,pour communiquer des données fiables,,pour communiquer des données fiables,78850,78615,Thiverval-Grignon
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78770,78616,Thoiry
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78770,78616,Thoiry
3,pour communiquer des données fiables,,pour communiquer des données fiables,78770,78616,Thoiry
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78790,78618,Tilly
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78790,78618,Tilly
3,pour communiquer des données fiables,,pour communiquer des données fiables,78790,78618,Tilly
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78117,78620,Toussus-le-Noble
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78117,78620,Toussus-le-Noble
3,pour communiquer des données fiables,,pour communiquer des données fiables,78117,78620,Toussus-le-Noble
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,78190,78621,Trappes
2,720, 798,950,78190,78621,Trappes
3,720,,950,78190,78621,Trappes
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,78490,78623,Le Tremblay-sur-Mauldre
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,78490,78623,Le Tremblay-sur-Mauldre
3,pour communiquer des données fiables,,pour communiquer des données fiables,78490,78623,Le Tremblay-sur-Mauldre
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,78510,78624,Triel-sur-Seine
2,748, 798,850,78510,78624,Triel-sur-Seine
3,748,,850,78510,78624,Triel-sur-Seine
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,78740,78638,Vaux-sur-Seine
2,595, 681,760,78740,78638,Vaux-sur-Seine
3,595,,760,78740,78638,Vaux-sur-Seine
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,78140,78640,Vélizy-Villacoublay
2,920, 1085,1390,78140,78640,Vélizy-Villacoublay
3,1000, 1043,1130,78140,78640,Vélizy-Villacoublay
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,78480,78642,Verneuil-sur-Seine
2,716, 805,880,78480,78642,Verneuil-sur-Seine
3,716,,880,78480,78642,Verneuil-sur-Seine
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,78540,78643,Vernouillet
